timestamp_utc,allsky_sfc_sw_dwn,allsky_sfc_sw_dni,t2m_benban,clrsky_sfc_sw_dwn,ws10m,ws50m,wd50m,t2m_suez,hour_of_day,month,day_of_year,ws100m,solar_pred_mw,wind_pred_mw,total_pred_mw,national_demand_mw,local_headroom_mw,surplus_mw
2025-06-20 16:00:00,387.98,514.5,36.87,388.55,6.93,9.99,331.6,30.93,16,6,171,11.00803210760734,870.8634,520.43726,1391.3007,33976.33715652854,3057.870344087569,0.0
2025-06-20 17:00:00,166.48,301.22,35.19,166.93,6.68,9.75,334.0,30.48,17,6,171,10.743574879796954,363.0289,473.62653,836.6554,31822.123858759434,2863.991147288349,0.0
2025-06-20 18:00:00,15.6,13.04,31.31,15.62,5.89,9.77,332.6,29.39,18,6,171,10.765612982114488,35.69336,482.39362,518.087,30894.20895390164,2780.4788058511476,0.0
2025-06-20 19:00:00,0.0,0.0,29.38,0.0,6.06,10.4,329.6,28.68,19,6,171,11.45981320511675,8.827026,616.5803,625.40735,29763.67238521197,2678.730514669077,0.0
2025-06-20 20:00:00,0.0,0.0,28.33,0.0,6.08,10.22,332.1,28.3,20,6,171,11.261470284258962,8.959394,586.43494,595.39435,27299.766949259592,2456.9790254333634,0.0
2025-06-20 21:00:00,0.0,0.0,27.28,0.0,5.81,9.66,340.6,27.75,21,6,171,10.64440341936806,8.959394,464.79172,473.7511,26841.340898228053,2415.7206808405244,0.0
2025-06-20 22:00:00,0.0,0.0,26.31,0.0,5.92,9.41,344.5,27.22,22,6,171,10.368927140398906,8.959394,411.46683,420.4262,27750.675733425458,2497.560816008291,0.0
2025-06-20 23:00:00,0.0,0.0,25.35,0.0,6.68,9.59,341.6,26.66,23,6,171,10.567270061256696,8.959394,441.54028,450.49966,26879.268257839634,2419.134143205567,0.0
2025-06-21 00:00:00,0.0,0.0,24.51,0.0,7.42,9.73,336.3,25.9,0,6,172,10.721536777479422,7.8061104,473.65216,481.45828,25949.38829006664,2335.4449461059976,0.0
2025-06-21 01:00:00,0.0,0.0,23.8,0.0,7.61,9.47,332.5,25.15,1,6,172,10.435041447351503,8.726798,420.55298,429.2798,26364.3695872934,2372.793262856406,0.0
2025-06-21 02:00:00,0.0,0.0,23.16,0.0,7.46,9.1,329.6,24.54,2,6,172,10.027336554477156,9.017952,358.6858,367.70374,26433.97892849707,2379.058103564736,0.0
2025-06-21 03:00:00,0.0,0.0,22.57,0.0,7.35,8.9,328.0,24.04,3,6,172,9.806955531301837,9.182218,319.79413,328.97635,28549.232754658075,2569.4309479192266,0.0
2025-06-21 04:00:00,0.0,0.0,22.03,0.0,7.33,8.84,326.8,23.6,4,6,172,9.740841224349236,9.069281,316.16672,325.236,28339.217889693096,2550.5296100723785,0.0
2025-06-21 05:00:00,42.03,80.19,22.39,42.22,7.38,8.59,326.0,23.68,5,6,172,9.465364945380086,92.63873,277.6929,370.33163,29890.878400123704,2690.179056011133,0.0
2025-06-21 06:00:00,234.68,435.24,24.62,235.88,8.02,9.03,327.8,24.57,6,6,172,9.950203196365791,529.4983,345.63696,875.13525,31916.32406724208,2872.469166051787,0.0
2025-06-21 07:00:00,467.75,637.3,27.81,469.02,8.82,10.22,331.9,26.1,7,6,172,11.261470284258962,1028.3555,583.612,1611.9675,31671.697989564305,2850.4528190607875,0.0
2025-06-21 08:00:00,687.9,761.15,31.61,688.88,9.05,11.06,332.2,27.63,8,6,172,12.187070581595314,1530.1135,746.0542,2276.1677,34746.53129952594,3127.1878169573342,0.0
2025-06-21 09:00:00,869.33,825.17,34.31,869.97,9.0,11.45,329.8,29.03,9,6,172,12.616813576787193,1916.773,744.45715,2661.23,33310.66473006647,2997.959825705982,0.0
2025-06-21 10:00:00,995.38,852.3,36.07,995.83,8.74,11.48,327.0,30.01,10,6,172,12.64987073026349,2199.6914,744.8844,2944.5757,36633.34067574086,3297.0006608166773,0.0
2025-06-21 11:00:00,1035.68,827.76,37.29,1036.07,8.36,11.31,325.3,30.54,11,6,172,12.462546860564467,2306.5908,742.5894,3049.1802,35530.98861621219,3197.788975459097,0.0
2025-06-21 12:00:00,1026.6,857.42,38.15,1026.9,8.04,11.1,324.7,30.87,12,6,172,12.231146786230378,2271.1921,743.68933,3014.8813,35805.34095366821,3222.4806858301386,0.0
2025-06-21 13:00:00,948.45,781.94,38.67,948.53,7.81,10.94,325.3,31.07,13,6,172,12.05484196769012,2097.325,745.5687,2842.8936,34317.12094642742,3088.5408851784678,0.0
2025-06-21 14:00:00,806.67,731.09,38.71,807.88,7.6,10.75,327.2,31.18,14,6,172,11.845479995673564,1776.8608,705.209,2482.0698,34965.79119694847,3146.9212077253624,0.0
2025-06-21 15:00:00,613.67,663.19,38.3,615.67,7.4,10.57,329.5,31.21,15,6,172,11.647137074815776,1349.7687,664.0917,2013.8604,33703.18863303966,3033.2869769735694,0.0
2025-06-21 16:00:00,389.05,521.57,37.33,391.33,7.2,10.37,330.9,31.06,16,6,172,11.426756051640451,870.66705,613.54486,1484.2119,33013.38287562965,2971.2044588066683,0.0
2025-06-21 17:00:00,167.5,302.58,35.65,168.98,6.79,9.89,330.2,30.71,17,6,172,10.89784159601968,367.6858,509.73523,877.421,32183.746404809932,2896.537176432894,0.0
2025-06-21 18:00:00,15.93,11.68,31.99,16.02,5.7,9.56,327.0,29.61,18,6,172,10.5342129077804,39.92484,438.88666,478.8115,31765.73324350675,2858.9159919156073,0.0
2025-06-21 19:00:00,0.0,0.0,30.38,0.0,5.5,9.76,328.3,28.79,19,6,172,10.75459393095572,8.855164,481.80664,490.6618,29871.487407536326,2688.433866678269,0.0
2025-06-21 20:00:00,0.0,0.0,29.41,0.0,5.36,9.55,335.4,28.39,20,6,172,10.523193856621631,8.977707,434.96307,443.9408,28745.64127464932,2587.1077147184387,0.0
2025-06-21 21:00:00,0.0,0.0,28.4,0.0,5.47,9.71,345.5,27.97,21,6,172,10.699498675161893,8.959394,473.26007,482.21945,26587.55053491924,2392.8795481427314,0.0
2025-06-21 22:00:00,0.0,0.0,27.51,0.0,6.27,10.29,349.8,27.61,22,6,172,11.338603642370323,8.959394,597.9479,606.9073,25964.76966132405,2336.8292695191644,0.0
2025-06-21 23:00:00,0.0,0.0,26.67,0.0,7.72,10.98,346.5,27.09,23,6,172,12.098918172325186,8.959394,746.49,755.4494,27608.850835164136,2484.796575164772,0.0
2025-06-22 00:00:00,0.0,0.0,25.89,0.0,8.32,10.71,339.7,26.12,0,6,173,11.8014037910385,8.509206,691.35474,699.86395,25409.116856313547,2286.820517068219,0.0
2025-06-22 01:00:00,0.0,0.0,25.18,0.0,8.18,10.07,335.0,25.15,1,6,173,11.09618451687747,9.412634,542.49524,551.9079,27492.615154324638,2474.335363889217,0.0
2025-06-22 02:00:00,0.0,0.0,24.53,0.0,7.76,9.41,333.8,24.48,2,6,173,10.368927140398906,8.402508,411.6435,420.046,26472.701706097254,2382.543153548753,0.0
2025-06-22 03:00:00,0.0,0.0,23.89,0.0,7.09,8.6,333.6,24.0,3,6,173,9.476383996538852,8.902617,284.5974,293.50003,27463.574127106207,2471.7216714395586,0.0
2025-06-22 04:00:00,0.0,0.0,23.27,0.0,6.46,7.9,332.7,23.61,4,6,173,8.705050415425225,9.338454,189.39758,198.73604,29353.569812308087,2641.8212831077276,0.0
2025-06-22 05:00:00,40.58,54.66,23.11,41.25,6.27,7.34,331.2,23.75,5,6,173,8.087983550534322,81.94602,132.626,214.57202,30720.696396162464,2764.862675654622,0.0
2025-06-22 06:00:00,230.38,376.56,24.68,234.8,6.92,7.8,331.8,24.61,6,6,173,8.594859903837563,517.6844,182.60007,700.2844,30908.627635900873,2781.7764872310786,0.0
2025-06-22 07:00:00,461.77,597.97,27.85,468.62,7.8,8.96,334.8,25.88,7,6,173,9.873069838254432,1016.26794,337.01334,1353.2812,31980.778466819516,2878.270062013756,0.0
2025-06-22 08:00:00,681.22,717.42,31.2,688.85,8.01,9.7,333.8,27.12,8,6,173,10.688479624003122,1500.8422,464.39368,1965.2358,33452.541325306374,3010.7287192775734,0.0
2025-06-22 09:00:00,864.3,780.79,33.86,871.03,7.82,10.02,332.1,28.34,9,6,173,11.041089261083638,1923.3065,538.15546,2461.462,34803.177612642576,3132.2859851378316,0.0
2025-06-22 10:00:00,992.58,817.74,35.69,997.78,7.56,10.16,331.0,29.36,10,6,173,11.195355977306363,2194.2756,561.295,2755.5706,36040.447652542134,3243.640288728792,0.0
2025-06-22 11:00:00,1031.32,754.86,36.99,1034.78,7.38,10.21,330.7,30.1,11,6,173,11.250451233100195,2285.4053,576.3393,2861.7446,35830.2907027648,3224.726163248832,0.0
2025-06-22 12:00:00,1023.5,782.89,37.82,1025.4,7.41,10.38,331.9,30.64,12,6,173,11.43777510279922,2269.191,612.68695,2881.878,36492.386722542666,3284.3148050288396,0.0
2025-06-22 13:00:00,944.6,693.02,38.26,944.88,7.51,10.63,333.6,31.05,13,6,173,11.713251381768371,2101.8809,683.954,2785.835,37137.594601386234,3342.383514124761,0.0
2025-06-22 14:00:00,799.17,625.92,38.26,799.72,7.67,10.94,334.9,31.3,14,6,173,12.05484196769012,1772.4802,745.2785,2517.7588,35632.45239285816,3206.9207153572343,0.0
2025-06-22 15:00:00,600.5,523.2,37.73,601.25,7.78,11.17,336.2,31.37,15,6,173,12.30828014434174,1334.5106,745.0256,2079.5361,34782.1338748607,3130.392048737463,0.0
2025-06-22 16:00:00,371.9,373.35,36.76,372.65,7.76,11.25,336.5,31.34,16,6,173,12.39643255361187,818.4481,745.5268,1563.9749,32282.149024052087,2905.3934121646876,0.0
2025-06-22 17:00:00,156.23,162.44,35.2,156.62,7.58,11.08,335.0,31.01,17,6,173,12.209108683912849,336.62775,743.0601,1079.6879,30186.788800173497,2716.810992015615,0.0
2025-06-22 18:00:00,15.5,0.44,30.97,15.52,7.29,11.42,334.1,30.2,18,6,173,12.583756423310891,32.71691,744.2079,776.9248,31307.97826750828,2817.718044075745,0.0
2025-06-22 19:00:00,0.0,0.0,29.17,0.0,9.04,13.47,341.8,29.84,19,6,173,14.842661910857949,8.827026,746.79047,755.6175,29627.323073586842,2666.4590766228157,0.0
2025-06-22 20:00:00,0.0,0.0,28.55,0.0,11.04,14.79,350.2,29.23,20,6,173,16.29717666381507,8.959394,747.0112,755.97064,28085.45154419235,2527.6906389773117,0.0
2025-06-22 21:00:00,0.0,0.0,28.12,0.0,10.62,13.68,351.6,27.85,21,6,173,15.074061985192031,8.959394,747.5264,756.48584,27656.56794154048,2489.0911147386432,0.0
2025-06-22 22:00:00,0.0,0.0,27.69,0.0,9.59,12.29,350.0,26.89,22,6,173,13.542413874123543,8.959394,747.38257,756.342,26618.827681844425,2395.694491365998,0.0
2025-06-22 23:00:00,0.0,0.0,27.12,0.0,8.86,11.31,347.1,26.28,23,6,173,12.462546860564467,8.959394,745.4105,754.36993,27069.872753185922,2436.288547786733,0.0
2025-06-23 00:00:00,0.0,0.0,26.56,0.0,8.22,10.46,343.9,25.78,0,6,174,11.525927512069348,7.166647,630.45734,637.62396,26062.166988117384,2345.5950289305642,0.0
2025-06-23 01:00:00,0.0,0.0,26.06,0.0,7.71,9.76,340.9,25.31,1,6,174,10.75459393095572,8.509206,484.06375,492.57297,25566.110534008727,2300.949948060785,0.0
2025-06-23 02:00:00,0.0,0.0,25.56,0.0,7.19,9.09,338.8,24.9,2,6,174,10.01631750331839,7.9775977,359.13287,367.11047,27455.28426575544,2470.9755839179893,0.0
2025-06-23 03:00:00,0.0,0.0,24.95,0.0,6.56,8.35,337.4,24.54,3,6,174,9.2009077175697,8.943824,246.72256,255.66638,27284.0395276205,2455.563557485845,0.0
2025-06-23 04:00:00,0.0,0.0,24.33,0.0,5.91,7.66,336.7,24.21,4,6,174,8.440593187614837,9.115599,165.05629,174.17189,28914.507640448046,2602.305687640324,0.0
2025-06-23 05:00:00,36.38,12.43,24.5,36.53,5.87,7.09,335.9,24.36,5,6,174,7.8125072715651696,80.74315,115.07477,195.81792,29317.254503043358,2638.552905273902,0.0
2025-06-23 06:00:00,210.5,252.8,26.46,211.48,6.49,7.36,333.1,25.07,6,6,174,8.110021652851854,449.87903,140.86946,590.7485,30473.41678511225,2742.6075106601024,0.0
2025-06-23 07:00:00,442.08,480.52,29.88,443.48,7.5,8.67,332.5,26.11,7,6,174,9.553517354650214,984.5093,291.10028,1275.6096,32354.70810317136,2911.9237292854223,0.0
2025-06-23 08:00:00,667.33,632.72,33.29,668.58,8.07,9.63,330.8,27.16,8,6,174,10.61134626589176,1481.1393,453.2956,1934.4348,33503.54120834515,3015.3187087510637,0.0
2025-06-23 09:00:00,853.75,724.09,35.59,854.55,8.18,10.16,328.8,28.17,9,6,174,11.195355977306363,1894.1831,564.2622,2458.4453,34912.673827736406,3142.1406444962763,0.0
2025-06-23 10:00:00,982.62,792.99,37.0,983.05,8.17,10.52,328.7,28.99,10,6,174,11.592041819021944,2169.6294,648.31903,2817.9485,35108.4887097846,3159.763983880614,0.0
2025-06-23 11:00:00,1026.75,798.07,38.12,1026.95,7.94,10.6,329.8,29.59,11,6,174,11.680194228292072,2266.1736,667.25085,2933.4243,34353.819597939226,3091.84376381453,0.0
2025-06-23 12:00:00,1017.6,774.73,38.95,1017.7,7.72,10.61,332.4,30.08,12,6,174,11.69121327945084,2238.9846,671.1717,2910.1562,35647.05918663949,3208.235326797554,0.0
2025-06-23 13:00:00,938.58,703.79,39.49,938.83,7.69,10.73,335.8,30.47,13,6,174,11.823441893356032,2091.058,704.5429,2795.601,36457.9621986706,3281.2165978803537,0.0
2025-06-23 14:00:00,796.53,656.49,39.55,797.0,7.68,10.83,338.8,30.74,14,6,174,11.933632404943694,1761.2727,732.5051,2493.7778,35085.50444903791,3157.695400413412,0.0
2025-06-23 15:00:00,601.62,570.28,39.14,602.42,7.54,10.73,340.7,30.83,15,6,174,11.823441893356032,1331.9375,703.87195,2035.8094,34331.7054774313,3089.8534929688167,0.0
2025-06-23 16:00:00,376.08,431.65,38.18,377.02,7.25,10.42,341.5,30.77,16,6,174,11.481851307434283,831.2081,617.218,1448.4261,34282.37949823495,3085.4141548411453,0.0
2025-06-23 17:00:00,159.18,211.2,36.55,159.75,6.66,9.65,342.4,30.43,17,6,174,10.633384368209294,343.9275,454.34247,798.26996,31717.79493721567,2854.6015443494102,0.0
2025-06-23 18:00:00,15.75,2.51,33.52,15.8,5.36,8.9,341.5,29.32,18,6,174,9.806955531301837,28.976252,320.24316,349.21942,29759.035718915882,2678.3132147024294,0.0
2025-06-23 19:00:00,0.0,0.0,31.78,0.0,5.08,9.02,338.1,28.49,19,6,174,9.939184145207028,8.855164,343.94144,352.7966,29570.6781723772,2661.361035513948,0.0
2025-06-23 20:00:00,0.0,0.0,30.71,0.0,5.3,9.4,337.3,28.14,20,6,174,10.35790808924014,9.005844,412.55118,421.557,28105.939132511212,2529.534521926009,0.0
2025-06-23 21:00:00,0.0,0.0,29.65,0.0,5.9,9.91,340.5,27.74,21,6,174,10.919879698337212,8.977707,509.91797,518.8957,26684.74733177486,2401.627259859737,0.0
2025-06-23 22:00:00,0.0,0.0,28.61,0.0,6.68,10.03,341.5,27.23,22,6,174,11.052108312242405,8.959394,538.9859,547.9453,26522.848509869058,2387.056365888215,0.0
2025-06-23 23:00:00,0.0,0.0,27.62,0.0,6.92,9.52,335.1,26.42,23,6,174,10.490136703145334,8.959394,427.33,436.28937,26556.853679862288,2390.116831187606,0.0
2025-06-24 00:00:00,0.0,0.0,26.7,0.0,7.34,9.42,330.5,25.62,0,6,175,10.379946191557671,7.166647,413.5788,420.74545,25980.072115938103,2338.2064904344293,0.0
2025-06-24 01:00:00,0.0,0.0,25.84,0.0,7.36,9.08,331.3,24.93,1,6,175,10.005298452159623,8.509206,354.4753,362.98453,26403.458691896005,2376.3112822706403,0.0
2025-06-24 02:00:00,0.0,0.0,25.09,0.0,6.87,8.42,331.0,24.39,2,6,175,9.27804107568106,9.526614,254.0738,263.60043,28108.1021050825,2529.729189457425,0.0
2025-06-24 03:00:00,0.0,0.0,24.45,0.0,6.38,7.84,329.5,23.99,3,6,175,8.638936108472627,8.812645,186.3452,195.15784,27177.665970013564,2445.989937301221,0.0
2025-06-24 04:00:00,0.0,0.0,23.89,0.0,6.07,7.49,326.8,23.66,4,6,175,8.253269317915814,9.205571,150.86273,160.0683,28710.18187290809,2583.916368561728,0.0
2025-06-24 05:00:00,37.83,32.89,24.16,38.35,6.24,7.31,325.2,23.8,5,6,175,8.054926397058024,80.8817,132.626,213.5077,29286.037049600443,2635.74333446404,0.0
2025-06-24 06:00:00,219.77,333.51,26.31,222.95,6.89,7.7,324.0,24.68,6,6,175,8.484669392249902,482.13782,169.88838,652.0262,30310.415189282776,2727.93736703545,0.0
2025-06-24 07:00:00,450.52,552.09,29.62,455.52,7.52,8.53,324.4,25.92,7,6,175,9.399250638427487,997.6659,268.9192,1266.5851,31813.67206797074,2863.2304861173666,0.0
2025-06-24 08:00:00,672.25,685.88,33.52,677.62,7.67,9.03,321.7,26.97,8,6,175,9.950203196365791,1485.9711,344.89215,1830.8633,33104.49610797501,2979.4046497177505,0.0
2025-06-24 09:00:00,855.47,759.66,35.68,859.95,7.45,9.16,319.0,27.87,9,6,175,10.093450861429751,1894.8384,367.19443,2262.0327,34810.617509162796,3132.9555758246515,0.0
2025-06-24 10:00:00,983.25,794.13,37.2,986.33,7.06,9.18,318.0,28.66,10,6,175,10.115488963747286,2173.7104,373.8824,2547.5928,37196.89061347515,3347.7201552127635,0.0
2025-06-24 11:00:00,1041.38,886.67,38.28,1042.97,6.71,9.13,319.2,29.35,11,6,175,10.060393707953455,2307.338,359.87302,2667.211,35244.29734761702,3171.986761285532,0.0
2025-06-24 12:00:00,1033.3,854.77,39.04,1033.43,6.51,9.05,321.2,29.93,12,6,175,9.972241298683327,2283.9658,354.51117,2638.477,35654.202720699985,3208.8782448629986,0.0
2025-06-24 13:00:00,953.92,769.95,39.38,954.17,6.42,9.01,322.5,30.35,13,6,175,9.928165094048262,2100.276,344.2225,2444.4983,35766.6336861487,3218.997031753383,0.0
2025-06-24 14:00:00,811.65,714.84,39.28,812.08,6.38,8.99,323.2,30.7,14,6,175,9.90612699173073,1804.2019,336.21954,2140.4214,35634.26906308234,3207.0842156774106,0.0
2025-06-24 15:00:00,618.0,624.93,38.68,618.55,6.36,9.02,323.3,30.93,15,6,175,9.939184145207028,1368.1392,342.47485,1710.614,34733.87752068892,3126.0489768620027,0.0
2025-06-24 16:00:00,391.95,485.81,37.55,392.5,6.4,9.14,322.8,30.94,16,6,175,10.071412759112222,879.41016,361.0465,1240.4567,34514.77960035085,3106.3301640315763,0.0
2025-06-24 17:00:00,168.23,251.71,35.92,168.55,6.35,9.24,321.4,30.67,17,6,175,10.181603270699885,366.03043,375.32797,741.3584,30340.484534276795,2730.6436080849116,0.0
2025-06-24 18:00:00,16.58,3.05,32.99,16.6,5.74,9.55,321.1,29.65,18,6,175,10.523193856621631,28.433676,439.64227,468.07596,29077.959069035816,2617.0163162132235,0.0
2025-06-24 19:00:00,0.0,0.0,31.05,0.0,6.31,10.55,326.3,28.94,19,6,175,11.625098972498243,8.855164,661.60065,670.4558,29296.705202071633,2636.703468186447,0.0
2025-06-24 20:00:00,0.0,0.0,29.68,0.0,7.12,10.96,335.7,28.52,20,6,175,12.076880070007654,8.816989,744.44116,753.2582,29365.343115227322,2642.8808803704587,0.0
2025-06-24 21:00:00,0.0,0.0,28.3,0.0,7.52,10.88,344.0,27.92,21,6,175,11.988727660737524,8.959394,742.8572,751.8166,26199.45063397514,2357.9505570577626,0.0
2025-06-24 22:00:00,0.0,0.0,27.09,0.0,7.58,10.49,346.0,27.23,22,6,175,11.558984665545646,8.959394,646.039,654.9984,24251.27007451516,2182.6143067063645,0.0
2025-06-24 23:00:00,0.0,0.0,26.03,0.0,7.4,9.88,343.1,26.46,23,6,175,10.886822544860914,8.959394,499.8109,508.7703,26614.81735872238,2395.333562285014,0.0
2025-06-25 00:00:00,0.0,0.0,25.14,0.0,7.38,9.36,338.6,25.66,0,6,176,10.313831884605076,9.412634,401.3891,410.80173,26174.87918948719,2355.739127053847,0.0
2025-06-25 01:00:00,0.0,0.0,24.44,0.0,7.37,9.04,334.6,24.89,1,6,176,9.96122224752456,8.1987,353.36346,361.56216,25278.157553640136,2275.034179827612,0.0
2025-06-25 02:00:00,0.0,0.0,23.79,0.0,7.34,8.92,331.8,24.31,2,6,176,9.828993633619367,8.885069,323.5313,332.41638,25861.39471102608,2327.525523992347,0.0
2025-06-25 03:00:00,0.0,0.0,23.15,0.0,7.43,8.97,330.3,23.87,3,6,176,9.884088889413198,9.035501,339.3081,348.3436,26668.624528884542,2400.176207599609,0.0
2025-06-25 04:00:00,0.0,0.0,22.52,0.0,7.52,9.06,330.1,23.58,4,6,176,9.983260349842093,9.485171,353.51123,362.9964,28568.381664504173,2571.1543498053757,0.0
2025-06-25 05:00:00,37.65,28.66,22.85,38.3,7.78,8.96,328.4,23.66,5,6,176,9.873069838254432,80.50956,336.49353,417.00308,29184.80596406601,2626.632536765941,0.0
2025-06-25 06:00:00,222.18,314.15,25.24,226.68,8.29,9.28,327.3,24.56,6,6,176,10.225679475334946,491.79337,389.242,881.0354,31375.204545705437,2823.7684091134893,0.0
2025-06-25 07:00:00,451.95,531.81,28.15,457.77,8.64,10.01,330.3,26.33,7,6,176,11.030070209924872,996.0902,531.7377,1527.8279,29990.34730571411,2699.1312575142697,0.0
2025-06-25 08:00:00,675.7,674.76,32.6,680.25,8.84,10.89,332.8,28.07,8,6,176,11.999746711896291,1486.4464,743.46594,2229.9124,32794.47191842278,2951.50247265805,0.0
2025-06-25 09:00:00,860.95,751.9,34.68,863.85,9.23,11.77,333.1,29.62,9,6,176,12.969423213867708,1893.6617,746.9099,2640.5718,33614.64414772892,3025.3179732956028,0.0
2025-06-25 10:00:00,990.58,785.68,36.16,992.17,9.49,12.48,330.4,30.81,10,6,176,13.751775846140102,2192.6592,744.25256,2936.9116,35105.00788674922,3159.4507098074296,0.0
2025-06-25 11:00:00,1048.43,837.49,37.32,1049.2,9.47,12.71,326.2,31.4,11,6,176,14.005214022791725,2317.7979,746.30865,3064.1064,35379.14433517825,3184.1229901660427,0.0
2025-06-25 12:00:00,1039.85,874.7,38.2,1039.9,9.08,12.4,323.0,31.61,12,6,176,13.663623436869972,2309.0542,746.31165,3055.3657,36618.22843444163,3295.640559099747,0.0
2025-06-25 13:00:00,963.62,792.38,38.77,963.7,8.58,11.93,322.0,31.68,13,6,176,13.145728032407964,2125.7239,746.88824,2872.612,34322.11312464232,3088.9901812178086,0.0
2025-06-25 14:00:00,820.28,738.38,38.88,821.33,8.23,11.58,322.9,31.66,14,6,176,12.760061241851153,1824.995,745.80524,2570.8003,35346.47361051181,3181.1826249460632,0.0
2025-06-25 15:00:00,625.35,662.51,38.51,627.28,8.03,11.42,324.6,31.51,15,6,176,12.583756423310891,1382.055,745.1584,2127.2134,34962.15645502712,3146.594080952441,0.0
2025-06-25 16:00:00,398.02,527.92,37.57,400.3,7.81,11.18,324.6,31.17,16,6,176,12.319299195500507,888.2678,745.40454,1633.6724,34965.27135977458,3146.874422379712,0.0
2025-06-25 17:00:00,171.75,301.62,35.92,173.25,7.31,10.59,323.7,30.59,17,6,176,11.669175177133306,367.7371,662.67786,1030.4149,31888.63585916285,2869.9772273246563,0.0
2025-06-25 18:00:00,16.67,9.85,32.21,16.8,6.45,10.24,322.5,29.64,18,6,176,11.283508386576491,38.947567,589.542,628.48956,31239.520294007034,2811.556826460633,0.0
2025-06-25 19:00:00,0.0,0.0,30.4,0.0,6.29,10.41,324.2,29.01,19,6,176,11.470832256275518,8.855164,615.93225,624.7874,28242.767950962527,2541.8491155866272,0.0
2025-06-25 20:00:00,0.0,0.0,29.6,0.0,5.93,9.86,330.1,28.54,20,6,176,10.86478444254338,8.977707,498.55585,507.53357,26566.3884470746,2390.974960236714,0.0
2025-06-25 21:00:00,0.0,0.0,28.78,0.0,5.34,9.03,337.9,27.97,21,6,176,9.950203196365791,8.959394,345.22806,354.18744,28120.23900521764,2530.821510469588,0.0
2025-06-25 22:00:00,0.0,0.0,27.95,0.0,4.97,8.42,342.2,27.42,22,6,176,9.27804107568106,8.959394,256.8999,265.85928,26645.37815668437,2398.0840341015933,0.0
2025-06-25 23:00:00,0.0,0.0,27.04,0.0,5.31,8.34,340.0,26.94,23,6,176,9.189888666410932,8.959394,246.46176,255.42116,27093.134430918417,2438.3820987826575,0.0
2025-06-26 00:00:00,0.0,0.0,26.11,0.0,6.27,8.61,335.5,26.27,0,6,177,9.487403047697615,9.246101,286.35153,295.59763,24871.909555428385,2238.4718599885546,0.0
2025-06-26 01:00:00,0.0,0.0,25.27,0.0,7.24,9.11,333.0,25.42,1,6,177,10.038355605635925,9.412634,359.3481,368.76074,26556.924446781846,2390.123200210366,0.0
2025-06-26 02:00:00,0.0,0.0,24.46,0.0,7.93,9.69,333.5,24.79,2,6,177,10.677460572844357,8.795097,464.97644,473.77155,28135.559120117072,2532.2003208105366,0.0
2025-06-26 03:00:00,0.0,0.0,23.71,0.0,8.24,9.97,335.7,24.35,3,6,177,10.98599400528981,8.902617,517.27325,526.17584,27770.86244735726,2499.3776202621534,0.0
2025-06-26 04:00:00,0.0,0.0,22.99,0.0,8.13,9.81,337.8,24.02,4,6,177,10.809689186749551,9.338454,492.49994,501.83838,28691.897071077023,2582.270736396932,0.0
2025-06-26 05:00:00,37.47,61.23,22.96,38.33,7.9,9.21,337.3,24.07,5,6,177,10.148546117223583,82.8426,377.91425,460.75684,29683.381505751062,2671.5043355175953,0.0
2025-06-26 06:00:00,222.98,395.15,24.81,227.82,8.06,9.13,335.6,25.03,6,6,177,10.060393707953455,489.61182,362.00165,851.61346,29713.926700903456,2674.253403081311,0.0
2025-06-26 07:00:00,448.17,588.35,28.19,457.25,8.28,9.7,334.1,26.62,7,6,177,10.688479624003122,985.0375,464.19128,1449.2288,33349.18544068507,3001.426689661656,0.0
2025-06-26 08:00:00,666.45,721.13,32.4,675.8,8.49,10.46,331.9,28.19,8,6,177,11.525927512069348,1481.1465,631.98145,2113.128,32981.945754760134,2968.375117928412,0.0
2025-06-26 09:00:00,848.75,783.67,35.0,856.78,8.28,10.63,326.2,29.45,9,6,177,11.713251381768371,1884.7502,684.1313,2568.8816,34909.75237764334,3141.8777139879003,0.0
2025-06-26 10:00:00,977.15,810.07,36.67,983.0,7.92,10.55,318.7,30.16,10,6,177,11.625098972498243,2166.7407,663.66895,2830.4097,34050.33144026937,3064.5298296242436,0.0
2025-06-26 11:00:00,1028.85,819.97,37.91,1032.4,7.38,10.06,314.6,30.5,11,6,177,11.085165465718704,2266.6704,544.66754,2811.338,34856.693266443304,3137.1023939798974,0.0
2025-06-26 12:00:00,1023.47,874.94,38.75,1025.07,6.58,9.1,315.7,30.63,12,6,177,10.027336554477156,2268.8667,356.5152,2625.3818,37118.701785981975,3340.683160738378,0.0
2025-06-26 13:00:00,948.05,795.21,39.23,948.15,5.85,8.12,323.4,30.67,13,6,177,8.947469540918078,2097.325,218.47968,2315.8047,35522.41916688325,3197.0177250194924,0.0
2025-06-26 14:00:00,808.65,748.78,39.33,808.92,5.4,7.44,334.1,30.67,14,6,177,8.198174062121984,1794.7759,146.23784,1941.0137,36463.37926636041,3281.704133972437,0.0
2025-06-26 15:00:00,617.47,669.47,38.99,617.97,5.2,7.13,342.7,30.64,15,6,177,7.856583476200234,1365.6877,115.14324,1480.8309,34443.58124529011,3099.92231207611,0.0
2025-06-26 16:00:00,391.35,540.04,38.13,392.35,5.09,7.04,347.7,30.55,16,6,177,7.757412015771339,867.71204,110.88677,978.5988,31997.113648237897,2879.740228341411,0.0
